branch_id,branch_category,branch_name,kota,provinsi,rating
20969,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.2
34300,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.6
67303,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,3.9
23602,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.6
25973,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.4
83862,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.7
11933,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.8
84834,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.2
65584,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,5
20598,Apotek,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.4
91503,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.1
89769,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6
41023,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.3
26059,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3
98818,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.6
69710,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4
33796,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.5
12578,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,5
71131,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,5
47307,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4
91118,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,3.9
39130,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7
93529,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,4.3
68343,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.3
20322,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.1
73978,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.8
23782,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.9
96744,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.9
34844,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.1
59449,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1
94743,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9
61961,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2
23248,Apotek,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.1
90512,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4
23721,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.8
58219,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3
16185,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.3
92899,Apotek,Kimia Farma - Apotek,Dumai,Riau,4.7
30295,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.4
68894,Apotek,Kimia Farma - Apotek,Madiun,Jawa Timur,4.2
40313,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.8
83792,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.9
23654,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.7
12057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.6
63411,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.6
23824,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.9
56877,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.9
98548,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5
28380,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,4.1
30282,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4
86061,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.6
34673,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.4
90465,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.7
16033,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9
20069,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.7
44691,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jambi,Jambi,5
68676,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.8
94051,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.9
78241,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sorong,Papua Barat,4.6
89840,Apotek,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.9
72786,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.5
98312,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.1
83075,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.3
15545,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.3
75909,Apotek,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2
21258,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,4.5
59496,Apotek,Kimia Farma - Apotek,Surabaya,Jawa Timur,3.9
99430,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.1
76953,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4
48161,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.5
72424,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.9
76351,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.4
75569,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1
53959,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9
13883,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.7
73804,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.3
87969,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.4
55000,Apotek,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4
53199,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4
85801,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.8
87404,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,3.9
23027,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.2
28872,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.5
11896,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.6
95982,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,4.4
49050,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.4
78204,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4
66758,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.8
79120,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.3
66816,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.1
27500,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,3.9
22497,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.7
65897,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.3
71085,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.6
47108,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.4
19429,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.4
18618,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.5
24646,Apotek,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.4
99064,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.3
56478,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4
50288,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4
72429,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3
91961,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.4
31872,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,5
69471,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8
78631,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3
77255,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,5
12396,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9
59549,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2
90206,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.7
93657,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.2
75181,Apotek,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.4
93096,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.7
25947,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.2
41701,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.4
28696,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.5
59086,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.4
15668,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.3
17254,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.5
87965,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,5
11640,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.2
65697,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.9
55377,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.1
47178,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.2
72873,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,4.5
20835,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jayapura,Papua,4
41085,Apotek,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,5
16057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.8
51314,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,4.7
71367,Apotek,Kimia Farma - Apotek,Dumai,Riau,4.2
41012,Apotek,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.2
50148,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.5
30410,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5
11611,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.7
99518,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.2
45107,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,4.8
29144,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.5
69849,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7
35596,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.7
47384,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.3
49688,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,5
35285,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,4.9
95169,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.6
43380,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.2
26909,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.1
48617,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3
96558,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.7
41261,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6
20339,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.9
30970,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.9
80162,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,5
26841,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.8
25069,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.6
80525,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.1
97760,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.6
30539,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.4
70072,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.7
49902,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2
12787,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.5
39162,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.9
82095,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.4
24223,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.7
82564,Apotek,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2
80343,Apotek,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.5
22764,Apotek,Kimia Farma - Apotek,Denpasar,Bali,4.4
19033,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.5
20102,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.3
81008,Apotek,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.8
78115,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7
89993,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.6
13142,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.3
41343,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4
92403,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.6
81121,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.2
33406,Apotek,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.7
17712,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2
70673,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.6
25876,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.7
25088,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4
98080,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2
46269,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.7
13713,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.7
66023,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2
31604,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4
95669,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.8
67589,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.6
12707,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.5
18924,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.7
46717,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.2
69060,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4
40222,Apotek,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.1
65133,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.8
84631,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.5
62181,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.3
92922,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.1
65138,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5
28718,Apotek,Kimia Farma - Apotek,Bogor,Jawa Barat,4.1
28123,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9
33370,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.3
29718,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4
30545,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.6
90145,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.5
20004,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.8
25951,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.5
43283,Apotek,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6
94558,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.9
90277,Apotek,Kimia Farma - Apotek,Sorong,Papua Barat,4.3
53629,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.2
74277,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.7
18454,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.9
82202,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.1
59607,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3
74389,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.1
96387,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.9
18345,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.9
68704,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.1
13792,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4
90214,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2
72693,Apotek,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.7
75530,Apotek,Kimia Farma - Apotek,Jambi,Jambi,3.9
92876,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1
68556,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8
95120,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.6
56801,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,5
80444,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.2
64080,Apotek,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1
21659,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4
49833,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.2
25963,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,4.6
75568,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.1
93689,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,4.8
22779,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.6
66929,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4
29094,Apotek,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.6
85946,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4
18533,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.7
21060,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9
16040,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2
30205,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.7
29933,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2
26671,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.1
98241,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5
29294,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.1
44522,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.6
26429,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.8
14819,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.3
67081,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.8
60999,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.5
83698,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4
61959,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jambi,Jambi,4.9
32084,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.7
55926,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.2
49734,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4
70952,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,5
69958,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.7
43007,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4
48997,Apotek,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2
69800,Apotek,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.7
20242,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.6
28844,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1
17703,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,5
12069,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1
95516,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.3
16417,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.3
65060,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.4
22840,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.1
59934,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.7
22360,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.5
25830,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4
61885,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.5
12560,Apotek,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4
40960,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.5
70985,Apotek,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.3
64264,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.4
18858,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,5
64433,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.1
75553,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3
35406,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.2
